Date,ASML,SHELL,JPM_EUR,STOXX50,SP500_EUR,LOAN
2017-03-10,0.011325957461604634,0.010236930826131868,0.01286142037831733,0.007124290123951277,0.00679793151689703,0.0003258493399020252
2017-03-13,0.011633211239198407,0.010042311931292328,0.012558514495278053,0.006922444100537736,0.006591325779049756,0.00031613115144753473
2017-03-14,0.011286641636725716,0.009977300115622213,0.012399679302768305,0.006711791593877981,0.0068507574551102636,0.0003083647053207204
2017-03-15,0.010975133346925318,0.010455797279008357,0.01209107470238916,0.006608468507188913,0.006642300008288216,0.00029919098271524887
2017-03-16,0.010692331551071986,0.010284885518695608,0.011817200197886207,0.006446658377338493,0.007087248996565501,0.00029028101772371576
2017-03-17,0.010371331649797309,0.010381926032338933,0.01186906875422488,0.006626606634977472,0.007603687203753739,0.0002816719106256549
2017-03-20,0.010442105795358125,0.010125843918640246,0.011997455777457073,0.006452847239419602,0.00746232687161825,0.0002733322181178249
2017-03-21,0.010257493795761288,0.009998717680034075,0.01167818345217801,0.006304256397485285,0.007238629196300166,0.00026525393779050916
2017-03-22,0.010755539731640337,0.00972743282948841,0.013346019255930913,0.006137810680484202,0.007601250464170897,0.00025742931566238283
2017-03-23,0.010885862169631846,0.009474133643946161,0.013004990161162314,0.005984834475837603,0.00747229981775855,0.00025187275016480407
2017-03-24,0.010793993043864232,0.009205322153190958,0.012609313546942716,0.00622500030464382,0.007248825017198755,0.0002444693630680143
2017-03-27,0.011871190899013222,0.009270770756616527,0.012225957270432387,0.0060621966768208,0.007028289191819109,0.00023729967014301026
2017-03-28,0.011648378866835481,0.009045339576403856,0.011963885762757892,0.005898624494232847,0.007030385572824561,0.00023035677889486189
2017-03-29,0.011714122334811122,0.009446992020148627,0.012132466123484748,0.006055414990520715,0.006982893300010768,0.00022363401124981193
