Date,alpha,beta,innovation,innovation_std,z_score,state_var_alpha,state_var_beta
2023-08-14,-0.7891028684553361,0.8907365951455409,0.0339523139287885,0.021474130087045927,1.581079829132167,0.0008925062796918195,5.4805009383065716e-05
2023-08-15,-0.7890976147505109,0.8909037281621168,0.016833926441254032,0.021471262494411343,0.7840212677589712,0.0008925504608985668,5.480379230221842e-05
2023-08-16,-0.7890483626613589,0.8910018832836735,0.011032826936164142,0.021469819718873635,0.5138760865544405,0.0008925855008802366,5.481153385189236e-05
2023-08-17,-0.7887918969489288,0.891201180675997,0.026292055130318737,0.021468145563385593,1.2247008039278637,0.0008925858740598974,5.482927842231849e-05
2023-08-18,-0.7884954435786317,0.8913866912213747,0.02589660905990554,0.021467847215435383,1.206297436348712,0.0008925697047540283,5.4849854681870907e-05
2023-08-21,-0.788267401228582,0.8915196962489936,0.018941258882793743,0.021467895121161835,0.8823062892701821,0.0008925471284330047,5.4871356133150656e-05
2023-08-22,-0.7878339514679971,0.891532752487245,0.01210961095179508,0.021463761202140417,0.5641886730731742,0.0008920011143099306,5.4915046708485575e-05
2023-08-23,-0.7876675401228999,0.8915689156640763,0.007744689546411276,0.021465784482987565,0.36079229028639653,0.0008918325993371826,5.4949226228871735e-05
2023-08-24,-0.7874765222808462,0.8916076165441885,0.008606180691602905,0.02146578038328857,0.40092559124023014,0.000891649828345167,5.498413452272627e-05
2023-08-25,-0.7876431030569248,0.8915604349713206,-0.008835872495047692,0.021466639266147954,-0.4116094925478864,0.0008915302676170815,5.501522127693307e-05
2023-08-28,-0.7877501744276885,0.8914881453674415,-0.009842959232181148,0.021469017771569666,-0.45847273205091293,0.000891519953152929,5.5034586038964097e-05
2023-08-29,-0.7878244585991098,0.8914045207709851,-0.010148592476083795,0.021470352013599765,-0.47267937058765813,0.0008915394814058098,5.504751283806434e-05
2023-08-30,-0.7879596760262338,0.8911344911512535,-0.0301579102905718,0.021471525257937017,-1.4045537020908112,0.0008915744394598159,5.505477774364721e-05
2023-08-31,-0.7881435977760926,0.8909841996045141,-0.01948616542821746,0.021469727836166602,-0.9076111992156811,0.0008915776010744156,5.50715837293318e-05
2023-09-01,-0.788100916465442,0.8907024962333892,-0.026876852948918728,0.02147430991988974,-1.2515816829124318,0.0008916206642447589,5.5065149780106594e-05
2023-09-05,-0.7882082632325494,0.8905157519537403,-0.02119043668175591,0.021471466694892093,-0.9869114664065758,0.0008916530593519439,5.5073571339447384e-05
2023-09-06,-0.788469785647096,0.8904199412831004,-0.016006746705965913,0.021467752388079648,-0.7456181912575973,0.0008915742628779062,5.5101285635910296e-05
2023-09-07,-0.7889814139771898,0.8902831907822977,-0.026283495268005996,0.02146699746727829,-1.224367558065323,0.0008914438723821178,5.513303692753168e-05
2023-09-08,-0.7892470127597551,0.8899371374599138,-0.04089302520455451,0.021471011695540516,-1.9045690899161454,0.0008914686512195324,5.514424946026904e-05
2023-09-11,-0.7893524583801617,0.8895218957069485,-0.04375996398963755,0.021472679544267192,-2.037936807067968,0.0008915102001610558,5.514695908232601e-05
2023-09-12,-0.7892267532878801,0.8890850596502939,-0.04015024948158663,0.02147523809293693,-1.8696067213704977,0.0008915499055756903,5.513659225818323e-05
2023-09-13,-0.7895697246133173,0.8888672040578659,-0.03011400162811695,0.02146932320658276,-1.4026525819353086,0.0008915343434973041,5.5156695041462974e-05
2023-09-14,-0.7896729306274346,0.8885130293110641,-0.03764868932298304,0.021472575610316316,-1.753338304925798,0.0008915751048039,5.516011705695199e-05
2023-09-15,-0.7898855870231763,0.8884248352625184,-0.01402497784482426,0.021468189187221775,-0.6532911426536226,0.0008915133705701516,5.5186118272413256e-05
2023-09-18,-0.7901829517003863,0.8883289164733088,-0.01689489698131652,0.021467530134446557,-0.7869977065599717,0.000891414828367942,5.521548979995216e-05
2023-09-19,-0.7902981416782652,0.888293421373478,-0.0063791687395080565,0.021467402158387515,-0.29715606445727555,0.0008913087886617718,5.5245447761643664e-05
2023-09-20,-0.790217583677377,0.8883041650876219,0.0030675753463835775,0.021465705426560518,0.14290587173473104,0.0008910352416108871,5.528402178566919e-05
2023-09-21,-0.7904891067708707,0.8882836041691329,-0.008790753840488552,0.021465060180026432,-0.4095378147911499,0.0008906399002674004,5.532572733564682e-05
2023-09-22,-0.7910672795268509,0.8882716364115776,-0.015574561467234016,0.021464570328444333,-0.7255939079570105,0.0008900491932430405,5.5369681401951856e-05
2023-09-25,-0.7912098884671516,0.8882651162988935,-0.004194332670375722,0.021464659987836834,-0.1954064342389995,0.000889560801418645,5.541279415975568e-05
2023-09-26,-0.7916606823207157,0.8882720050043565,-0.010545599352911772,0.02146439330131598,-0.49130665865432227,0.0008887631465994828,5.545682367568118e-05
2023-09-27,-0.7920136809651892,0.8882706452353069,-0.008926444282022938,0.021464247645659427,-0.4158750136219228,0.0008880868952150446,5.5501039094795485e-05
2023-09-28,-0.7922131327605783,0.8882657207639828,-0.00545475435527587,0.021464191748781253,-0.25413276302778065,0.0008875151583845031,5.5544889714976195e-05
2023-09-29,-0.792263618980129,0.8882625497730627,-0.0015707620721592264,0.021464342022528112,-0.07318007095258813,0.0008870834358975234,5.5587238219272326e-05
2023-10-02,-0.793108611742371,0.8882761145939513,-0.019729922248234555,0.02146387268081461,-0.9192153970364378,0.0008862826334274474,5.563124656130843e-05
2023-10-03,-0.7924499373246829,0.8882177217679424,0.01068013640732035,0.02146632173753789,0.49752987670189114,0.0008845741769912282,5.566169801839121e-05
2023-10-04,-0.7918214839409676,0.8881679571772033,0.010786027961006805,0.021465363990998958,0.5024852113166912,0.0008830541768544396,5.569611581543752e-05
2023-10-05,-0.7903451026758221,0.8880464098098446,0.02490895669520654,0.0214653720801831,1.1604251071055307,0.0008814797161923876,5.5729370655795195e-05
2023-10-06,-0.7896321644999632,0.8880028108343915,0.013523648758035911,0.021463944576644644,0.6300635332776282,0.0008802435735910474,5.576880843771592e-05
2023-10-09,-0.7895182601476375,0.8879976995916377,0.002344595926156323,0.021463192472032374,0.10923798634389784,0.0008792005400630149,5.581084524564403e-05
2023-10-10,-0.7889868306573147,0.8879788600456663,0.011438965096022269,0.021462748612718494,0.5329683211796887,0.000878250532404199,5.585382185020846e-05
2023-10-11,-0.7888165160267229,0.8879753318120653,0.003914991564791581,0.021462308477502693,0.18241241704709302,0.0008774230021673522,5.589767384434344e-05
2023-10-12,-0.7888882494265551,0.8879775823088764,-0.0015750925499005142,0.021462138975805116,-0.0733893556311494,0.0008765118470998404,5.594095960168336e-05
2023-10-13,-0.789547487351657,0.8879981930470598,-0.014493390378498727,0.021461852036807057,-0.675309397979381,0.0008756031041942232,5.5984254214363865e-05
2023-10-16,-0.7900561483213249,0.8878936290870001,-0.02300767983884411,0.021463204543954895,-1.0719592124151942,0.000875422165602767,5.601896535195381e-05
2023-10-17,-0.7901983525453193,0.887862836948536,-0.006588107338921123,0.021463026777026238,-0.3069514569106792,0.0008752517640996236,5.605312816441613e-05
2023-10-18,-0.7898304798918694,0.8878686808252124,0.009806400816485095,0.021460859569201254,0.4569435247858563,0.000874647848522868,5.609719071422071e-05
2023-10-19,-0.7896613904290519,0.8878738583606592,0.004754415529950151,0.021460658570228643,0.22154098926608556,0.000874109535764702,5.614087064124742e-05
2023-10-20,-0.7944687155467284,0.8879862669650137,-0.10978244484408117,0.021460371781370786,-5.115589140882479,0.0008732706501004433,5.618461390595895e-05
2023-10-23,-0.7998949134001391,0.8884031727816523,-0.09558013909135044,0.021461671460199172,-4.453527269234575,0.0008718303665818965,5.62200767157842e-05
2023-10-24,-0.8049821490124984,0.8886672094043117,-0.10213435462285902,0.021460291220658338,-4.759225006440795,0.0008707320005608181,5.6261224915947035e-05
